时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃),Kp,Ti/10,Td*2
7.371000000000000000e+03,3.999229135644027338e+02,4.043816493562173378e+02,3.845160715802180817e+01,7.708643559726624517e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.372000000000000000e+03,4.003975090741819258e+02,4.039609758992079946e+02,3.674864641313245528e+01,-3.975090741819258255e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.373000000000000000e+03,3.998775015621980629e+02,4.044057234877373048e+02,3.308117734049998404e+01,1.224984378019371434e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.374000000000000000e+03,4.000124452377170883e+02,4.044596730694726148e+02,3.776957848277969987e+01,-1.244523771708827553e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.375000000000000000e+03,3.999179471860673516e+02,4.043039523487984184e+02,3.658819521804248609e+01,8.205281393264840517e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.376000000000000000e+03,3.999235178535430464e+02,4.052303711565437538e+02,3.739907933178274391e+01,7.648214645695361469e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.377000000000000000e+03,3.995618021919318608e+02,4.045307574745426109e+02,3.731074727541617619e+01,4.381978080681392385e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.378000000000000000e+03,4.006462573209283846e+02,4.045040622387199960e+02,4.020010351463152176e+01,-6.462573209283846154e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.379000000000000000e+03,3.995155558272073222e+02,4.041149366009364599e+02,3.115942436280158390e+01,4.844441727926778185e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.380000000000000000e+03,3.997737930336407999e+02,4.043541743511418645e+02,4.095841458685346481e+01,2.262069663592001234e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.381000000000000000e+03,3.995358925791022102e+02,4.045983932401858851e+02,3.840542799761738735e+01,4.641074208977897797e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.382000000000000000e+03,3.996594741745690271e+02,4.048273157945832281e+02,4.022275284656974748e+01,3.405258254309728727e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.383000000000000000e+03,3.996057829070468870e+02,4.042010142183457333e+02,3.897272835853147654e+01,3.942170929531130241e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.384000000000000000e+03,4.000014130223768802e+02,4.043080146127093712e+02,3.934840458448290690e+01,-1.413022376880235242e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.385000000000000000e+03,3.999117103113138683e+02,4.047285709619663407e+02,3.609449728015527370e+01,8.828968868613173981e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.386000000000000000e+03,4.000116505806390137e+02,4.047565633457484182e+02,3.711208397211030530e+01,-1.165058063901369678e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.387000000000000000e+03,3.996851194981093158e+02,4.043180092184324508e+02,3.644026810898677127e+01,3.148805018906841724e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.388000000000000000e+03,4.003124587226431004e+02,4.047462475871249126e+02,3.924797657774645643e+01,-3.124587226431003728e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.389000000000000000e+03,4.001432367640626353e+02,4.044832238024634421e+02,3.405326714469972416e+01,-1.432367640626353023e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.390000000000000000e+03,4.001820023110365696e+02,4.043291585174840179e+02,3.584609089488706957e+01,-1.820023110365696084e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.391000000000000000e+03,3.999880347613996605e+02,4.044906078866595749e+02,3.568216689366314398e+01,1.196523860033948949e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.392000000000000000e+03,3.999409326311837845e+02,4.048346767725269615e+02,3.737307225343227657e+01,5.906736881621554858e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.393000000000000000e+03,4.000667718542699163e+02,4.049338490733671279e+02,3.767474252165967386e+01,-6.677185426991627537e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.394000000000000000e+03,3.997520824231255006e+02,4.047510436491083965e+02,3.656913827382921767e+01,2.479175768744994457e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.395000000000000000e+03,4.000291454771597728e+02,4.040027013772540272e+02,3.914395333183358616e+01,-2.914547715977278131e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.396000000000000000e+03,3.999478407502836035e+02,4.044568685038395870e+02,3.667992704957213590e+01,5.215924971639651631e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.397000000000000000e+03,4.003477065754511273e+02,4.044074727929920527e+02,3.741043348304371108e+01,-3.477065754511272644e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.398000000000000000e+03,3.996701555610759442e+02,4.041642425614413696e+02,3.417645377838566390e+01,3.298444389240557939e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.399000000000000000e+03,4.004883746714646122e+02,4.052408921340149845e+02,3.995253566754983154e+01,-4.883746714646122200e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.400000000000000000e+03,4.000185723700134304e+02,4.047539661748809863e+02,3.301667696004244590e+01,-1.857237001343037264e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.401000000000000000e+03,4.003695102671060226e+02,4.049065937773157771e+02,3.724420231140203441e+01,-3.695102671060226385e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.402000000000000000e+03,3.999372699986828366e+02,4.048466925445022184e+02,3.432201306964940812e+01,6.273000131716344185e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.403000000000000000e+03,4.004243741561795105e+02,4.044342145786156948e+02,3.802251697319568535e+01,-4.243741561795104644e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.404000000000000000e+03,4.000447324805198264e+02,4.046751565047990766e+02,3.388315465268149040e+01,-4.473248051982636753e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.405000000000000000e+03,4.005775509363441529e+02,4.048610538316069096e+02,3.719154736327078581e+01,-5.775509363441528876e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.406000000000000000e+03,3.999573499417512039e+02,4.049418240423435691e+02,3.274721180893128292e+01,4.265005824879608554e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.407000000000000000e+03,3.998575695928830100e+02,4.046667628653261204e+02,3.806925941659473267e+01,1.424304071169899544e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.408000000000000000e+03,3.997326653158751242e+02,4.040457432580282671e+02,3.856572101494920446e+01,2.673346841248758210e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.409000000000000000e+03,3.995550203358349108e+02,4.049042315423933474e+02,3.927580670459385459e+01,4.449796641650891615e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.410000000000000000e+03,3.996421142119352794e+02,4.046766551967494934e+02,4.040194101262071058e+01,3.578857880647206002e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.411000000000000000e+03,4.000093934649298149e+02,4.040801150282912886e+02,3.935289120240006611e+01,-9.393464929814854258e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.412000000000000000e+03,4.001118966121447329e+02,4.040430371948650645e+02,3.624403625112807958e+01,-1.118966121447328987e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.413000000000000000e+03,4.001200215410117380e+02,4.043415774607398703e+02,3.563123640693228111e+01,-1.200215410117380088e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.414000000000000000e+03,4.000028056508249961e+02,4.050841371514313778e+02,3.579876467872818324e+01,-2.805650824996064330e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.415000000000000000e+03,3.999790453249884195e+02,4.043733193459270296e+02,3.690724413652922209e+01,2.095467501158054802e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.416000000000000000e+03,4.000316654986988851e+02,4.042722132916083524e+02,3.711190687538636723e+01,-3.166549869888513058e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.417000000000000000e+03,4.002193702473844610e+02,4.047714630870105452e+02,3.667795910912384016e+01,-2.193702473844609813e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.418000000000000000e+03,4.001879728319768788e+02,4.042467235170989284e+02,3.520414656212001603e+01,-1.879728319768787514e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.419000000000000000e+03,4.000710060515970667e+02,4.039016691550910991e+02,3.563664989764049551e+01,-7.100605159706674385e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
